Datetime,Tweet Id,Text,Username
2020-05-31 18:28:20+00:00,1267161002765762560,"susah memang kalo daring, walau belajar baring baring tapi otak guling guling",rizka07_
2020-05-31 17:19:42+00:00,1267143730403950592,@jpnncom #belajardaring tidak efektif. Bisa bikin anak2 kita bodoh @DPR_Aceh &gt;&gt;&gt; https://t.co/cy8TrABDpl,BrowSniperBack
2020-05-31 17:08:02+00:00,1267140794277720064,Anggota Dewan Perwakilan Rakyat Provinsi Aceh (DPRA) Teuku Raja Keumangan mendesak kepada Dinas Pendidikan setempat segera mengevaluasi kebijakan belajar daring bagi seluruh siswa di 23 kabupaten/kota di provinsi itu selama pandemi COVID-19. #belajardaring https://t.co/WeWWUVuJkz,jpnncom
2020-05-31 16:12:46+00:00,1267126887370723329,"Mau tanya genks, kalian belajar dirumah secara online/daring masuk ke otak gak? Orangtua kalian gmna? #BTSFESTA2020",dhzkaaa
2020-05-31 16:00:57+00:00,1267123914758643717,Gubernur Jatim perpanjang masa belajar daring siswa https://t.co/vDgtEGiWg6,sewabusdibali
2020-05-31 16:00:49+00:00,1267123881334185984,Gubernur Jatim perpanjang masa belajar daring siswa https://t.co/1JFCa9AgSz,pradhakomunika
2020-05-31 16:00:49+00:00,1267123878385647616,Gubernur Jatim perpanjang masa belajar daring siswa https://t.co/UBtSVmJt7C,GamesKuNet
2020-05-31 16:00:48+00:00,1267123874812084224,Gubernur Jatim perpanjang masa belajar daring siswa https://t.co/Vk9J9Vk2ny,BiarTauNews
2020-05-31 15:52:21+00:00,1267121748077469697,@kyhinn ini nih gk enak nya belajar daring. gk ada libur nyaa :') btw semangatttt. msh inget aku kan 👉👈,jjeeapill
2020-05-31 15:37:13+00:00,1267117940836573184,"@jookoojok @Kemdikbud_RI @Itjen_Kemdikbud @pustekkom @DikdasmenDikbud @puspresnas @KamiVokasi @BadanBahasa @budayasaya @litbangdikbud @gtk_kemdikbud @dit_sma Memang harus dicari metode dan mekanisme pembelajaran yg efektif untuk kesiapan next normalnya bagi pendidikan kejuruan yg butuh banyak praktek, kalau belajar piano bisa lewat tutorial harus nya pelajar teknik juga pasti bisa menggunakan mekanisme daring dgn maksimal.",novie_wallad
2020-05-31 14:29:41+00:00,1267100946590347265,emteka oh emteka. belajar di kelas aja aku nggak mudheng2 lah ini hampir 3 bulan belajar daring tambah mbuh. Sg penting bismillah muehehe💪,Ohnanaxx1
2020-05-31 14:28:40+00:00,1267100687332069376,"@Peachinann kami gaada pat, jadi kalo naik kelas nilainya diambil dari belajar daring huhuu",bectles
2020-05-31 14:26:41+00:00,1267100191447871493,"@dewiay2606 Sabarrr mahasiswa ku sabarr..
Kita belajar via daring saja",Akuisajaaku
2020-05-31 14:20:11+00:00,1267098553605779462,"-ness gini, menengahi ya, ini yg pada ke unnes juga ada urusan masing2 ga semua bisa lewat daring, ada yg kudu ketemu dosen, ada jg yg suasana rumahnya ga mendukung buat belajar, kita ga tau penderitaan org lain, jadi jangan gampang judge. Buat yang mau ke unnes juga ya (...)",unnesmenfess
2020-05-31 14:17:21+00:00,1267097840901292033,"@JatengOpini @ganjarpranowo Sudahkah anda memeriksa dana BOS untuk membeli kuota internet belajar daring dirumah saja ? Pembelian apapun dg skala besar, rentan dikutil, lumayan u makan siang :) &gt; https://t.co/LopBRss3rq",BrowSniperBack
2020-05-31 14:14:17+00:00,1267097070814420995,"@collegemenfess Pengaruh pemberian tugas terhadap hasil belajar siswa, Efektivitas pembelajaran daring/penggunaan media pembelajaran, Efektivitas penggunaan media Zoom/Gmeet dalam perkuliahan daring",mixxiwsz
2020-05-31 13:35:15+00:00,1267087246949154824,"💁🏻‍♂️ Kanda Aryl Furqan Aswar dan,
💁🏻‍♂️ Kanda Yohanes Yoseph Deo. 

Adapun pelaksanaannya yaitu :
🗓️ Senin, 01 Juni 2020
⏰ 13.30 WITA - selesai
📌 Via Daring Zoom

Untuk id room dan pass akan dibagikan 10 menit sebelum kelas bimbingan belajar dimulai yah..",HMKFMIPAUH
2020-05-31 13:35:04+00:00,1267087198710411264,"Gubernur Jatim perpanjang masa belajar daring siswa: Gubernur Jawa Timur Khofifah Indar Parawansa memutuskan untuk memperpanjang masa kegiatan belajar mengajar para siswa secara daring atau online di tengah pandemi COVID-19.Khofifah di Malang, Jawa… https://t.co/fYOgT41evn https://t.co/QNSbB6hlKD",antaranews_bali
2020-05-31 13:13:22+00:00,1267081738167005185,@Asknonym Sama. Ade gua mau masuk smp juga. Tp malah gua cengcengin masuk smp belajar daring jd kagak punya temen🤣,triplejeee
2020-05-31 13:05:34+00:00,1267079774276472835,Gubernur Jatim Perpanjang Masa Belajar Daring Siswa https://t.co/xYv3XBUMAB #Nusantara #belajardaring https://t.co/BehNf2vwfe,aktualofficial
2020-05-31 13:02:59+00:00,1267079125535162374,Gubernur Jatim Perpanjang Masa Belajar Daring Siswa https://t.co/F42DrTQksm,aktualofficial
2020-05-31 12:53:25+00:00,1267076719355125762,"Daring lain solusi, mayar kudu full tapi kegiatan belajar mengajar ciga tai.",kncngisdad
2020-05-31 12:14:10+00:00,1267066839755939841,"Pemprov Jawa Timur memperpanjang kegiatan belajar secara daring. Sebab, kasus covid-19 di wilayah itu masih tinggi, dengan 4.857 orang dinyatakan positif.  https://t.co/At6GkumHUA",mediaindonesia
2020-05-31 12:02:02+00:00,1267063785581211648,Gubernur Jawa Timur Khofifah Indar Parawansa memutuskan untuk memperpanjang masa kegiatan belajar mengajar para siswa secara daring. #belajardaring https://t.co/urKR1T9C4L,jpnncom
2020-05-31 11:35:02+00:00,1267056992209629185,"Kampus gua gimana kabarnya, satu kelas isi 46 orang belom lg mahasiswa terbang. Kalo masuk gimana coba wkwk tapi untungnya masih belajar daring satu semester ini https://t.co/riQ1eb4Mms",soonyounghaee
2020-05-31 10:22:25+00:00,1267038719422287872,"sancaka bantuin delivery juga kadang2, tapi pake motor butut pak agung. sisanya dia patungan sama wulan beli kuota buat teddy belajar daring",madrotiisi
2020-05-31 09:43:58+00:00,1267029042307293184,"#StayAtHome adalah hal yang membosankan sepanjang masa, mau beli apa² harus online dulu sementara, mau ketemuan harus vidio call (daring) dulu semetara, belajar aja online dulu sementara, blm kuota ku pas²an",ariqhasan55
2020-05-31 09:19:51+00:00,1267022971740327937,@detikcom @mprgoid Tahukah kalian jika efektifitas belajar daring tidak dimanfaatkan maksimal. Anak absen jam 7 pagi via WA. TIDUR.Bangun jam 9. Lihat WA. Kerjakan tugas. TIDUR LAGI. Bangun jam 12. Lihat WA. Kerjakan tugas. TIDUR LAGI sampai mau buka puasa. Gimana ini ?,BrowSniperBack
2020-05-31 09:19:15+00:00,1267022820095062016,"Kegiatan belajar mengajar sekolah  sudah mulai bisa berjalan pada 2 Juni besok. Akan tetapi aktivitasnya tidak dilakukan dengan tatap muka atau datang ke sekolah, melainkan melalui sistem daring di rumah… https://t.co/bG5Y48zmvS",malpostonline
2020-05-31 09:02:49+00:00,1267018688038940673,"@detikcom @mprgoid Proses belajar daring itu menggunakan internet spot, kuota dan hp. Saya sudah perjuangkan kuotanya ke Nadiem Makarim. Mereka putuskan bisa menggunakan dana BOS &gt; https://t.co/LopBRss3rq",BrowSniperBack
2020-05-31 08:58:36+00:00,1267017623348355072,"@detikcom @mprgoid 1. Anak2 belajar dirumah saja akan lebih panjang waktunya, dalam proses belajar mereka menggunakan fasilitas daring.",BrowSniperBack
2020-05-31 08:21:19+00:00,1267008242212671488,Masa Belajar Di Rumah ( Daring) Di Kabupaten Agam Diperpanjang - https://t.co/0KK0py5kTl https://t.co/uTrvs5cnJ3,painews_id
2020-05-31 07:24:22+00:00,1266993910599081986,"Kepsek SMKN 1 Sutera Sebut Belajar Melalui Daring Tidak Produktif, Ini Alasannya https://t.co/ZJZgHq4seS",covesiacom
2020-05-31 07:11:41+00:00,1266990720524550144,"Hai Ksatria Airlangga

Universitas Airlangga siap beradaptasi dengan kehidupan New Normal, terutama dengan agenda-agenda akademik dan perkualiahan. Salah satunya adalah belajar daring dalam penerapan New Normal. https://t.co/7OPoefBQV5",Unair_Official
2020-05-31 06:09:36+00:00,1266975093449797637,"@okezonenews P @jokowi, jika pembukaan sekolah ini tidak bersamaan akan mengganggu kualitas pendidikan siswa. Tatap muka dan belajar daring hasilnya bisa berbeda. Nanti ada anak yg pintar dan kurang pintar. Repot.",BrowSniperBack
2020-05-31 05:06:23+00:00,1266959186765611008,"@schfess kamu butuhnya hp yg gimana, biasanya ortu ngasih budget 3jtan kalo dikasih yg lebih cari spesifikasi yg bgus dong, nah ayo tonton channel nya gadgetin  HAHAHA btw aku pake samsung pas sih buat daily driver apalagi yg lg belajar daring.",suckonl0lly
2020-05-31 04:27:21+00:00,1266949362048851969,"Kuliah daring...Belajar sambil tiduran, isi absen lanjut tidur selayang, buat tugas di limit2 terakhir pengumpulan, materi masuk bentar ke otak abis itu keluar main.
Pemerintah mulai menerapkan new normal..Tiba tiba UAS jd tatap muka.
Mau jawab apaahh ???? -_-""",DisiniCaii
2020-05-31 04:16:22+00:00,1266946600720457728,"kita memulai tahun ajaran baru bener” daring. pembentukan suasana kelas via zoom, belajar via zoom, presentasi via zoom. di suatu waktu pas keputusan pemerintah akhirnya bisa sekolah seperti biasa(new normal) , pasti berasa aneh gitu ya, gatau tiba” kefikiran 🤧🤧",intanprmstii
2020-05-31 03:47:36+00:00,1266939359061671936,"Selama pandemi, sobat museum bisa belajar tari secara daring dari rumah bersama Belantara Budaya Indonesia.Yuk kita saksikan bersama di Youtube. Jangan lupa like, comment dan sunscribe https://t.co/P7foCpYoce https://t.co/dYfnxypSEq",MuseumNasional
2020-05-31 03:39:39+00:00,1266937358600957952,"Sesuai Surat Edaran Wakil Rektor Bidang Akademik Nomor B/2392/UN37/KM/2020. Ujian akhir semester genap 2019/2020 dilaksanakan secara daring dimulai tanggal 22 - 30 Juni 2020.

Tetap jaga kesehatan dan manfaatkan waktu dirumah untuk belajar dan berkarya ya.

#StayAtHome https://t.co/faQtuDtn4w",fh_unnes
2020-05-31 03:21:01+00:00,1266932670883262466,Pemerintah Diminta Penuhi Kebutuhan Perangkat Belajar Daring https://t.co/T5LXf6rcLS https://t.co/OqX5aUWhDB,Beritasatu
2020-05-31 02:24:11+00:00,1266918368705044480,"Nah, ditengah pandemik ini , para Pengajar menghadapi dilema, krn suka tidak suka belajar daring itu menghilangkan dua esensi utama dlm Pendidikan https://t.co/kUVAJZMjAZ",IDhoifa
2020-05-31 02:11:21+00:00,1266915135571939335,Belajar daring dg memperkuat kordinasi dan komunikasi antara sekolah dan orang tua itu yg lebih tepat saat ini https://t.co/MCFcw1uYJW,IDhoifa
2020-05-31 00:21:56+00:00,1266887600343674881,"@andre_rosiade Ajaran baru 2020/2021 mulai Juli 2020 itu udah diputus, proses belajar mulai sesuai kalender pendidikan soal metode pembelajarannya mau daring atau tatap muka kan lihat situasinya. Begini kata rakyat kayak aku memahaminya.",bos_ayu
2020-05-31 00:17:17+00:00,1266886432322236417,"Skrg sy tny, apakh ngr menyiapkan infrastruktur untuk belajar daring smpai ke pelosok desa? Anda paham banyak ank2 yng kslitan dengan metode ini? Anda tggl di kota mah enak, keponakan saya smp harus nangis krn jrngan dan hp yang gak mumpuni https://t.co/HC22oxNNMu",SPforSavePalest
2020-05-30 22:26:16+00:00,1266858491727101952,"IGI Karawang; Seminar ""Optimalisasi Belajar Daring Menuju Era Merdeka Dalam Belajar"" 
*Sabtu, 06 Juni 2020*
https://t.co/Y7wqTAYilJ https://t.co/ytV1nMzUvv",pp_igi
2020-05-30 21:20:34+00:00,1266841957201924096,"Belajar Daring Bukan Solusi, Pengamat Pendidikan Balikpapan Minta Guru Diberi Kompetensi - Tribun Kaltim https://t.co/6Ij6B6Lt9a https://t.co/rfHY7AfcK5",Info_BPN
2020-05-30 20:08:43+00:00,1266823877872607232,"@ShopeeID Bismillahirrahmanirrahim, 
Aku pilih Laptop buat hadiah anak ku yang mau masuk SMP dan laptopnya biar bisa membantu sistem belajar mengajar nya home schooling (daring) 
 @shopeeid
 #ShopeeSabtuSpesial
#ShopeeID #ShopeeDariRumah",ZillionSic
2020-05-30 19:58:39+00:00,1266821344689180672,"Pemprov Aceh memperpanjang masa siswa belajar di rumah hingga 20 Juni mendatang. Proses belajar mengajar diminta dilakukan baik secara daring maupun luring.

 https://t.co/118RxGECmV",Jamalud82944279
2020-05-30 17:36:14+00:00,1266785505414242305,"Heran..
Intip grup belajar daring ada aja murid yg left. Padahal ujian aja belom nak naak~ https://t.co/WxSy1v9Tmy",zuliaaputrii
2020-05-30 17:09:10+00:00,1266778692144918529,"Ini yang menemani saya saat masa karantina, kuliah daring, dan belajar online di rumah

Coba share versi kalian???!!

#KatanyaUSDHumanis
#SadhargakSADAR
#SadarMahasiswaSADHAR
#DriyarkaraMudaMenggugat https://t.co/NtUyqftXyh",LordNoel2
2020-05-30 16:23:50+00:00,1266767285336682497,@lnthedusk Berarti belajar via daring emang kurang efektif buat diterapkan di sekolah-sekolah?,berpijakan
2020-05-30 16:23:09+00:00,1266767111487197185,Pemprov Aceh memperpanjang masa siswa belajar di rumah hingga 20 Juni mendatang. Proses belajar mengajar diminta dilakukan baik secara daring maupun luring. https://t.co/eciPds07Oy,detikcom
2020-05-30 15:58:15+00:00,1266760844765016065,@greedyent_ cukup membantuu kitaa bisaa tetep belajar via daring kan yah meskipun ga bisa tatap muka langsung 😂,ummulhafid
2020-05-30 15:48:15+00:00,1266758328836743169,"Kalo misal nihh, random aja ya otakku mikirnya smt depan masih kuliah daring, terus mau new normal juga apa aku mending balik ke sby aja ya? Stay di sana gt, belajar mandiri. Dipikir2 bayar kost full tapi ga ditempatin juga, sayang bgt sihh",blvmtbb
2020-05-30 15:06:04+00:00,1266747714470993921,"Jelang pelaksanaan new normal, sebagian besar warga Kota Malang memilih agar sekolah tidak dibuka terlebih dulu. Masyarakat berharap agar kegiatan belajar masih bisa dilakukan secara daring dan di rumah masing-masing selama pandemi covid-19. Menanggapi… https://t.co/vKlDENmmwN",jatimtimescom
2020-05-30 14:25:56+00:00,1266737611332149248,"Selain itu ekosistem yang gua senangi saat ini adalah banyak diskusi/pelatihan berbasis daring, itu bener-bener memudahkan bgt utk belajar cuy, dan mungkin (semoga) akan trs berlanjut nanti bahkan setelah pandemi ini usai ya",_seirama
2020-05-30 13:37:13+00:00,1266725355026448386,"Kemendikbud: Tahun Ajaran Baru Bisa Dimulai Belajar Tanpa Tatap Muka https://t.co/fR5pyL6onX

#sekolah
#ppdb

Kemendikbud memastikan pelaksanaan dimulainya awal tahun baru dimulai Juli 2020. Namun pelaksanaan secara daring atau tatap muka mengikuti kondisi daerah masing-masing",kanalbekasi
2020-05-30 13:18:22+00:00,1266720607917359105,"Kegiatan Belajar Melalui Daring, Yudiar : Saya Rindu Bertemu Para Siswa https://t.co/ZyITUjwSmi",negerilaspela
2020-05-30 13:18:02+00:00,1266720527705505797,"Mari oper belajar THT biar nggak kosongan waktu daring 😶
Biar ga sia sia bayar UKT full 😞",ranurma13
2020-05-30 13:11:00+00:00,1266718753863036930,"@nafirizzz Bayar kuliah mahal kisaran 5jt keatas begitu masak kuota data ditengah sikon yg menuntut mahasiswa belajar daring xuma dikasih sekali saja padahal yang dijanjikan dua kali pak 😅
#KemanaRektorUM",salmanudin_hz
2020-05-30 12:59:54+00:00,1266715963208069121,"selama (pura-pura) belajar daring aku jadi gabisa ngerasain skip pas jam pelajaran, sedih bgt:(",apriliawindaaa
2020-05-30 12:58:07+00:00,1266715514908192769,"@lLALANGJINGGA Main aja sini ke rumah sekalian kenalan. Saya seneng kalo ada yang mau ngajak Rara main, dia selama ini homeschooling soalnya. Masih belajar aktif via daring apa sudah libur?",berpijakan
2020-05-30 12:55:19+00:00,1266714808339980294,"@lnthedusk Saya juga dapat komplain nih beberapa kali dari adik saya kemarin, katanya kalo belajar via daring dia kurang paham. Kenapa bisa kaya gitu ya, Na?",berpijakan
2020-05-30 12:51:08+00:00,1266713754714193920,"@fahiraidris @jpnncom Usul mba fahira, agar guru2 mencoba kreatifitas memnfaatkan medsos, ig, line, wag atau sesekali bikin quiz via kzoot or menti meter utk trial&amp;error mencari mtode mngajar yg efektif jrak jauh daring. Dan mendrong ortu utk belajar mandiri ke ank2, karena kita ga tau kpn covid reda.",Ombowi
2020-05-30 12:31:02+00:00,1266708699608838146,Sepertinya belajar daring akan diperpanjang,pinamnta
2020-05-30 12:03:56+00:00,1266701878735392768,Kegiatan belajar mengajar di Kota Malang kemungkinan bakal tetap digelar secara online atau daring saat New Normal diterapkan. Walikota Malang Drs. H. Sutiaji juga mengimbau masyarakat wajib disiplin menerapkan… https://t.co/sz0J7mpmrn,malpostonline
2020-05-30 11:26:50+00:00,1266692539228160002,"Kalo beneran daring sampek desember, sumpah sih itu anjir bgt weh. Apaan dah kagak bisa ketemu lo setahun gils bgt. Diundur aja sih sampek januari aja. Biar kita belajar mandiri gitu cari bahan kuliah. Kalo maksa gini kagak ngerti akoeh apalagi ini matkul dasar. Huftt.",silent_hoven
2020-05-30 10:55:18+00:00,1266684607254065153,@najijujejo Aaa bole bgttt 😭👍🏻. Belajar daring ak juga mau jak 👉🏻👈🏻🥺,najakafabih
2020-05-30 10:25:05+00:00,1266677001915678720,Pemkot Jambi Perpanjang Masa Belajar Daring dari Rumah https://t.co/VdKcRlP733,GATRA_com
2020-05-30 10:20:49+00:00,1266675928274362368,@RamliRizal @jokowi Sebetulnya apa urgensinya anak2 harus kembali ke sekolah.. bukannya bisa belajar sistem daring ? Cuman perlu lebih kreatif dikit agar tidak membosankan dan konsep home schooling bisa jadi alternatif.. PGRI n sumber daya pengajar bisa buat konsep home scholing dengan kurikulumnya.,brotopati
2020-05-30 09:51:00+00:00,1266668425331392512,"Lantas uang mahasiswa dikemanakan pak jika mahasiswa tetap belajar dirumah saja menggunakan sistem daring yang tidak efektif bagi MAHASISWA ? :(
#Mahasiwatolakbelajardirumah",linggar_talia
2020-05-30 09:44:39+00:00,1266666827100221440,"Lalu steatment yang di sampaikan oleh sang rektor salah satu univ negeri di kota solo pun di bantah keras saat tetap melakukan bayaran walaupun belajar dirumah saja dengan sistem daring.
#mahasiswatolakbelajardirumah",linggar_talia
2020-05-30 08:25:39+00:00,1266646943427674112,"@selalubaikbaik @__3lVheeR4__ @MasMenteri @Kemdikbud_RI @jokowi Mohon maaf tdk bermaksud memburukkan Mas Nadiem. Saat p jokowi mengeluarkan kebijakan dirumah saja/belajar daring, ada program listrik gratis, saya hitung @pln_123 sdh memberi gratis 2 kali.",BrowSniperBack
2020-05-30 08:05:47+00:00,1266641945356533760,"@psi_id @FaldoMaldini Tolong bantuin push dong, saya keteteran menyikapi ekses belajar dirumah saja/daring &gt;https://t.co/vfT95nxjg4 cc @grace_nat @antoniraja",BrowSniperBack
2020-05-30 08:04:52+00:00,1266641714841698304,"@Moh_alhafeezy @milaniazzahraa buat aku kasihin ke ibu aku. karena hp ibukku dipinjem sm ponakannya, soalnya dia gapunya hp, trs selama belajar daring dia pinjem hpnya ibuku. kalo dapet ga nya, kan ibukku dapet hp yg lebih bagus trs hp yang lama dikasihin ke sepupuku😂",Izzuka____
2020-05-30 07:37:22+00:00,1266634793694855168,"Kabar baik dari kami! 
Pembukaan #Kelas #SeniRupa New Normal #RumahSeniRupaKakZulfa @kakzulfa
Start pertengahan Juni 2020
info wa. 0838 7269 1439

https://t.co/cfPXGozF2F

#pendaftaran #kelassenirupa #artclass #homeschooling  #kelasonline #belajaronline #belajardaring",Lukisandotcom
2020-05-30 07:31:10+00:00,1266633234336514048,"Kabar baik dari kami! 
Pembukaan #Kelas #SeniRupa New Normal #RumahSeniRupaKakZulfa @kakzulfa
Start pertengahan Juni 2020
info wa. 0838 7269 1439

https://t.co/UTmhQ6GSsK

#pendaftaran #kelassenirupa #artclass #homeschooling  #kelasonline #belajaronline #belajardaring",DMurZF
2020-05-30 07:30:17+00:00,1266633009538535425,"Udah pusing mikirin UKK nilainya apa kabar, daring gak pernah belajar pula. Tiba-tiba UKK sekolah gua ditiadakan, anjay banget gak tuh. 😅",saphereaude
2020-05-30 07:22:39+00:00,1266631090820665345,@Montana_choii Mana sempat belajar daring gak konsisten cuma ngerjain tugas doang no penjelasan,Muh_Alhafezzy
2020-05-30 07:02:55+00:00,1266626123720323073,"Belajar Daring Terkendala Sinyal, Tak Semua Punya Gawai - https://t.co/OBqsKrlxqY",jawapos
2020-05-30 06:48:10+00:00,1266622411157446656,"Masa Belajar Daring Diperpanjang  Hingga 13 Juni Mendatang

Berdasarkan Surat Edaran Nomor : 420/4529/SMA.1/Disdik.SS/2020, Dinas Pendidikan Provinsi Sumatera Selatan secara resmi memperpanjang kegiatan belajar… https://t.co/xXuC452Hmb",smartfm_plb
2020-05-30 06:29:04+00:00,1266617607441899526,Ditengah  pandemi COVID-19 ini mahasiswa  Untirta tidak terkecuali mahasiswa English Department (ED) untuk melakukan pembelajaran jarak jauh (daring) yang mengharuskan mahasiswa untuk belajar dirumah saja sampai akhir semester ini.,ESAUntirta
2020-05-30 06:17:44+00:00,1266614752379236353,Federasi Serikat Guru Indonesia meragukan keamanan siswa dan guru bila sekolah dibuka kembali dalam waktu dekat. FSGI menganjurkan untuk tetap belajar secara daring pada tahun ajaran baru nanti. #CariBeritaditvOne #diRumahNontontvOne https://t.co/bVy4eCtumk,tvOneNews
2020-05-30 05:37:32+00:00,1266604635554377728,"@jokowi Kepada pak @jokowi @fadlizon @Itjen_Kemdikbud 
Apa tidak difikir ulang pembukaan sekolah di tgl 13 juli 2020 pak,saya rasa belajar daring udah bagus, hanya perlu direvisi aja, tunggu benar2 reda pak , belajar dari korea selatan pak,saya mohon, fikir ulang
https://t.co/UFViuhqMu6",SriNilakasturi
2020-05-30 04:16:46+00:00,1266584309411897344,"@jokowi Mhn proses belajar mengajar dibuka bulan Juli akhir tapi lewat pembelajaran  daring, kasihan wali murid ekonomi blm pulih kalo harus mengurusi biaya anak sekolah / kuliah.... Semoga pak Jokowi selalu diberi  kekuatan dari Allah SWT...kami rakyat hanya bisa mendoakan.",Yusuf38693046
2020-05-30 03:55:49+00:00,1266579037859622913,"Yuk siap siap daring lagi mingdep
Mo belajar bareng lg",ViVoDeViL
2020-05-30 03:44:26+00:00,1266576176182509569,pat daring gimanasi. otak gua gabisa bekerja nih kalo sfh. kebiasa belajar bareng juga 24/7 :)) https://t.co/sCVqnPh5w1,ddoyounng
2020-05-30 03:22:01+00:00,1266570533325295616,"Seminar Nasional Daring Forum Dosen Indonesia DPD Sulsel ""Merdeka Belajar, FDI Tetap Berkarya di Masa Pandemi"" Sabtu, 30 Mei 2020 pukul 10.00 wita sampai selesai via Zoom https://t.co/nM9a9iMvng",DaengLalo
2020-05-29 23:56:54+00:00,1266518914739007489,"@Moh_alhafeezy Hpnya mau aku pake buat belajar daring, soalnya hp yang ini suka tiba ngelag sama panas gitu, jadi butuh hp lagi, butuh yang memorinya gede jugaa😭 semoga dapet yaa...",akuwwwww
2020-05-29 22:52:17+00:00,1266502653313310721,"Efek belajar daring. Nambah pinter kagak, malah berasa nambah lemot 🤣",AlamsyahAnggy
2020-05-29 21:40:18+00:00,1266484536205959168,"WKWKWK bayangin sebulan ga belajar karena karantina, tiba2 di chat guru disuruh ikut lomba cerdas cermat daring nasional 😃😃😃🙏🙏🙏 https://t.co/YO9xhM2V9R",pacarjk
2020-05-29 21:26:51+00:00,1266481154342834176,@ganjarpranowo Tetep belajar daring dulu ndoro...sangat riskan sekali klo belajar tatap muka...selamatkan generasi kita dengan menunda belajar tatap muka...,sigit_merdeka
2020-05-29 20:58:04+00:00,1266473908691177472,"MEDIA &amp; SUMBER BELAJAR DARING KEMENTRIAN PENDIDIKAN DAN KEBUDAYAAN.
Yuk Cek Linknya...!
Smoga bermanfaat 🙏
.
.
.
Follow 👉 @Nisa_nutrition 
_________________________________________
#media #mediabelajaranak… https://t.co/4emhQhVVFn",Nisa_nutrition
2020-05-29 20:26:22+00:00,1266465930285969408,"@ONLYRPE Opini yang bagus underage, sekarang balik belajar daring",NOTYG97
2020-05-29 17:55:09+00:00,1266427876892499969,"@schfess maunya tahun ajaran barunya aja yang diundur, karena kalo pembelajaran daring menurut gua ga efektif juga sih:( di gua malah kayak jadi tambah mager belajar gitu (?)",jaehyunocity
2020-05-29 16:30:53+00:00,1266406669233217539,"@Moh_alhafeezy okk siip gapapa.. kalau aku menang untuk belajar"" memotret atau aku kasih ke adekku untuk daring😌",udahanduluya
2020-05-29 16:09:55+00:00,1266401394224795648,@yuliaaputriii Males belajar daring.. Ngampus pun ngntk,ythms11
2020-05-29 15:29:12+00:00,1266391148102217729,Ulangan daring pada belajar kaga kalian?,vkookiehappy
2020-05-29 15:25:01+00:00,1266390095227125760,"Siswa DIY Perpanjang Belajar di Rumah Hingga 26 Juni, Ujian Semester Melalui Daring
https://t.co/0KFfUct6ZJ https://t.co/EpZYidjNto",KRjogjadotcom
2020-05-29 15:12:07+00:00,1266386846579191809,@RyoTaPyo Iya nih WFH. Kalau sekolah sampe kapan belajar daring nya?,hendrainside
2020-05-29 14:52:02+00:00,1266381795626369026,"Ada yang sudah beli dan baca buku ini? Kalau mau, kami akan buat diskusi daring, spesial untuk para pembaca yang masih penasaran dan ingin bertanya lebih dalam, langsung kepada para pendamping belajar. Gimana? https://t.co/zb6no6Dn4h",ziatuwel
2020-05-29 14:21:50+00:00,1266374195228762113,"Park juga meminta warga agar tetap tinggal di rumah dan menunda rencana untuk pergi ke luar atau mengadakan acara selama dua minggu mendatang.

Wakil Menteri Pendidikan Park Baeg-beom mengatakan murid sekolah akan kembali melanjutkan belajar secara daring",Sudiyanto204573
2020-05-29 13:58:43+00:00,1266368376437223424,"@liputan6dotcom Mengorbankan waktu, tidak usah digeser tetap dimulai Juli bila belum mungkin masuk kelas terap daring bila yg tidak punya pasilitas internet belajar dengan modul",1nohon9
2020-05-29 13:57:08+00:00,1266367979370889216,"Gak cuma guru sih, bahkan siswa/i dan mahasiswa/i pun gak semua mampu menjalankan belajar daring mengingat banyaknya orang tua mereka yang pendapatannya terjun bebas karna situasi ini.

Semua pro kontra kembali kepada dari sudut pandang mana yang kita ambil dalam menilainya. https://t.co/8o5nNBZOzW",fahmiabdulhw
2020-05-29 13:42:53+00:00,1266364393572331520,@lovowhiskey Yukkk.. yg semangat belajar-nya.. udh lg PAT kann..? Kejar terus cita²mu.. jgn menyerah krn pandemi Covid19.. justru dengan belajar daring dr rumah.. kakak mesti harus lebih semangat lagi.. yakin deh.. kakak pasti bisa..!!🤩💪🏻,ayu__mantari
2020-05-29 13:18:06+00:00,1266358153823711232,"Anak kecil berbadan besar di rumah katanya pengen masuk SD kelas yg pake bahasa inggris saja.. Sementara maknya sedang dilema soal Belajar Daring dari Rumah.. Kekmana kualitas belajar nya bahhhhh.. Udah bayar, lalu TKD pendidikan anak bapaknya diapus. itupun dilema juga..",lalorianp
2020-05-29 12:57:52+00:00,1266353061997371396,"Nie anak2 kuliah daring pafa ngeluh, coba belajar sama anak UT.",kardiminprayu
2020-05-29 12:18:24+00:00,1266343130044887041,kaga daring aja gw kaga ngerti belajar apaan,mesipul
2020-05-29 12:00:14+00:00,1266338560841408512,"Sudahlah, jangan maksain new normal untuk anak sekolah. Biarkan mereka belajar dari rumah. Toh, guru juga sudah mulai terbiasa pembelajaran daring. Guru juga ga masalah harus berkorban door to door apabila memang tidak memungkinkan untuk daring. Daripada nyawa anak jadi taruhan.",etpurbo
